CustomerID,Latitude,Longitude,Gender,Senior Citizen,Partner,Dependents,Tenure Months,Phone Service,Multiple Lines,Internet Service,Online Security,Online Backup,Device Protection,Tech Support,Streaming TV,Streaming Movies,Contract,Paperless Billing,Payment Method,Monthly Charges,Total Charges,Churn Value,CLTV
6275-YDUVO,36.600185,-119.175655,0,0,0,0,2,1,0,1,0,0,2,0,0,2,0,1,3,86.2,178.7,1,2969
0115-TFERT,36.841655,-119.797113,1,0,1,0,21,1,2,1,0,2,2,2,2,2,0,1,2,111.2,2317.1,1,4123
2311-QYMUQ,36.600193,-120.153393,0,0,1,0,16,1,0,1,0,2,2,0,2,0,0,1,1,89.45,1430.25,1,3696
3643-AHCFP,36.545322,-119.642281,1,1,1,0,7,1,2,1,0,0,0,0,2,2,0,1,0,95.6,644.35,1,3265
3104-OWCGK,36.959731,-120.653519,1,0,1,0,60,1,0,1,0,2,2,0,2,0,1,0,2,90.95,5453.4,1,4111
9101-BWFSS,36.993666,-119.348267,0,0,1,0,50,1,2,1,2,2,0,2,2,2,1,0,2,108.55,5610.7,1,4274
9231-ZJYAM,36.719141,-119.202677,0,1,0,0,4,1,0,1,0,0,0,0,2,0,0,1,2,78.85,292.8,1,5301
6982-SSHFK,36.768774,-119.762633,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,3,44.4,44.4,1,3522
0727-BMPLR,36.654614,-119.903674,0,1,0,0,55,1,2,1,0,0,2,0,2,2,1,1,2,100.0,5509.3,1,5679
1038-ZAGBI,36.833002,-119.82947,0,0,1,0,12,1,0,2,1,1,1,1,1,1,1,0,0,19.8,229.6,1,2653
3027-ZTDHO,36.732694,-119.783786,1,0,0,0,1,1,0,1,0,0,0,0,2,2,0,1,2,89.9,89.9,1,5951
2382-BCKQJ,36.092975,-121.549826,0,0,0,0,62,1,2,1,0,0,2,0,2,2,1,1,2,100.15,6413.65,1,5600
2207-NHRJK,36.460611,-121.852507,1,0,0,0,1,1,0,0,0,2,0,0,0,0,0,0,2,50.8,50.8,1,3718
0947-MUGVO,35.930782,-121.189757,1,1,1,0,20,1,0,1,0,2,0,0,0,0,0,1,2,73.65,1463.5,1,5849
9944-HKVVB,36.220761,-120.980777,0,0,0,0,3,1,0,1,0,2,0,0,2,2,0,1,2,95.1,307.4,1,5861
4124-MMETB,35.989792,-121.055933,1,0,0,0,22,1,2,1,0,0,0,0,2,2,0,1,1,94.65,2104.55,1,3665
3671-SHRSP,36.689582,-121.758398,1,0,1,0,4,1,0,1,0,0,2,2,0,0,0,1,3,80.6,319.15,1,3080
3313-QKNKB,36.587497,-121.944815,1,0,1,0,59,1,2,1,0,0,0,0,0,2,1,0,2,85.55,5084.65,1,6304
5073-WXOYN,37.509366,-122.306132,0,0,0,0,60,0,1,0,0,2,0,0,2,2,0,1,2,50.8,3027.4,1,4941
0207-MDKNV,37.691561,-122.445202,0,0,0,0,15,1,0,1,2,0,2,2,2,2,0,0,2,105.1,1582.75,1,2122
9851-KIELU,37.266388,-122.26308,1,0,0,0,10,1,0,1,2,2,2,2,2,2,0,1,2,110.1,1043.3,1,5803
3908-BLSYF,37.352911,-122.093002,0,0,0,0,6,1,0,1,0,0,2,0,0,2,0,0,2,83.9,497.55,1,3962
7549-MYGPK,37.380662,-122.086022,0,0,1,0,63,1,2,1,2,2,2,0,2,0,0,1,2,100.55,6215.35,1,5413
3804-RVTGV,37.419725,-122.062947,1,0,1,0,50,1,2,1,0,2,2,0,2,2,0,1,0,103.85,5017.9,1,5812
9227-LUNBG,37.22565,-122.297533,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2,24.6,24.6,1,5768
4315-MURBD,37.624436,-122.430661,0,0,0,0,12,1,0,1,2,0,0,2,2,2,0,1,0,98.9,1120.95,1,5559
9734-YWGEX,37.654436,-122.426468,0,0,0,0,9,1,2,1,0,0,2,0,2,2,0,0,1,98.3,923.5,1,2954
2719-BDAQO,37.378541,-122.020456,1,0,0,0,17,1,0,1,2,0,0,0,2,2,0,0,2,93.85,1625.65,1,4940
0781-LKXBR,37.7795,-122.419233,1,1,0,0,9,1,2,1,0,0,2,0,2,2,0,1,2,100.5,918.6,1,4038
1907-UBQFC,37.791998,-122.408653,1,1,0,0,10,1,0,1,0,2,0,0,0,0,0,1,2,72.85,688.65,1,3189
6513-EECDB,37.758085,-122.434801,1,1,1,0,1,1,2,1,0,0,0,0,0,0,0,1,2,73.55,73.55,1,4369
7074-IEVOJ,37.820894,-122.369725,0,1,0,0,3,1,2,1,0,2,0,0,0,0,0,1,2,79.4,205.05,1,3501
9625-QSTYE,37.746699,-122.442833,0,0,0,0,13,1,0,1,0,2,2,0,0,0,0,1,2,81.15,952.3,1,4806
4750-ZRXIU,37.386978,-122.177746,0,1,0,0,4,1,2,1,0,0,0,0,0,2,0,1,2,84.6,360.1,1,2467
6400-BWQKW,37.556634,-122.317723,0,0,0,0,6,1,2,1,2,0,0,0,0,0,0,1,2,79.05,434.5,1,3263
6680-WKXRZ,37.980057,-121.801599,0,0,0,0,3,1,2,1,0,0,0,0,0,0,0,0,0,74.4,215.8,1,2054
7028-DVOIQ,38.140719,-121.838298,1,1,0,0,35,1,2,1,0,0,2,0,2,2,0,1,2,99.05,3395.8,1,2074
4208-UFFGW,37.83323,-121.601461,1,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,3,44.95,85.15,1,5900
9448-REEVD,38.013825,-122.039144,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,44.7,44.7,1,3700
9117-SHLZX,37.505768,-121.962472,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,3,45.7,45.7,1,3571
9889-TMAHG,37.516791,-121.899117,1,1,0,0,8,1,0,1,2,0,0,2,2,2,0,0,1,100.3,832.35,1,5084
4541-RMRLG,37.674002,-122.076796,1,0,0,0,7,1,0,2,1,1,1,1,1,1,0,0,2,19.25,112.3,1,4489
3158-MOERK,37.62984,-122.120843,0,0,0,0,2,1,2,1,0,0,0,0,2,2,0,1,2,96.0,174.8,1,3391
7294-TMAOP,37.708327,-122.083473,0,0,0,0,1,1,0,1,0,0,0,0,2,2,0,0,2,90.55,90.55,1,2627
8919-FYFQZ,37.571748,-121.659562,1,1,1,0,44,0,1,0,0,2,0,0,0,0,0,1,2,30.35,1359.7,1,4829
2834-JRTUA,38.014457,-122.115432,1,0,0,0,71,1,2,1,2,0,2,2,2,2,2,1,2,108.05,7532.15,1,5200
5875-YPQFJ,37.555473,-122.080312,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,2,69.9,69.9,1,5367
6646-QVXLR,38.489789,-122.27011,1,1,1,0,62,1,2,1,0,2,2,0,2,2,1,1,2,103.75,6383.35,1,5052
8603-IJWDN,37.996462,-122.293716,1,0,0,0,1,1,2,1,0,0,0,0,0,2,0,1,2,86.6,86.6,1,5228
9369-XFEHK,37.633361,-121.862395,0,1,1,0,33,1,2,1,0,2,0,0,0,0,0,1,0,80.6,2656.5,1,3601
3842-IYKUE,37.687264,-122.15728,0,0,0,0,35,1,2,1,0,2,0,2,0,0,0,0,1,85.3,2917.5,1,2455
6641-XRPSU,37.676249,-122.132415,0,0,0,0,34,1,0,1,0,0,0,0,0,0,0,1,1,70.0,2416.1,1,2318
1374-DMZUI,37.766556,-121.976784,0,1,0,0,4,1,2,1,0,0,0,0,2,2,0,1,2,94.3,424.45,1,5419
8357-EQXFO,37.59485,-122.051521,0,0,0,0,7,1,0,1,0,0,2,0,2,2,0,1,2,95.35,660.9,1,3077
1989-PRJHP,37.685052,-121.912061,1,1,1,0,27,1,2,1,0,0,0,0,0,0,0,1,2,75.5,1893.95,1,2377
9524-EGPJC,37.862128,-122.075197,0,0,0,0,18,1,2,1,0,0,0,2,0,2,0,1,2,90.1,1612.75,1,4260
6993-OHLXR,37.900662,-122.052782,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,2,68.95,119.75,1,5225
8818-XYFCQ,37.916648,-122.008483,1,0,1,0,32,1,2,1,2,0,0,0,2,2,0,1,1,99.55,3204.65,1,5026
4695-VADHF,37.792489,-122.244314,1,0,1,0,18,1,0,0,0,0,2,0,0,2,0,0,2,57.45,990.85,1,2989
3863-IUBJR,37.80707,-122.297401,1,0,1,0,12,1,0,0,0,0,0,0,0,2,1,0,1,53.65,696.35,1,2595
4822-RVYBB,37.871416,-122.246597,1,1,0,0,8,1,2,1,0,0,2,0,2,2,0,1,2,100.6,819.4,1,5906
8436-BJUMM,37.890274,-122.295192,1,0,1,0,26,1,2,1,0,0,0,0,2,0,0,1,2,83.75,2070.6,1,2404
4184-TJFAN,37.897753,-122.279391,0,1,1,0,3,1,0,1,2,0,0,2,2,0,0,1,3,88.3,273.75,1,4486
4145-UQXUQ,37.872902,-122.303708,0,1,0,0,8,1,0,1,0,0,2,0,2,2,0,1,2,92.1,729.95,1,5662
9948-YPTDG,38.018065,-122.546024,1,0,1,0,38,1,0,1,2,2,0,0,0,0,0,1,2,79.45,3013.05,1,2405
1236-WFCDV,37.946617,-122.563571,1,1,0,0,14,1,0,1,0,0,0,0,2,2,0,0,1,90.45,1266.1,1,4777
4883-QICIH,38.377165,-123.037957,1,0,1,0,32,1,0,1,0,0,0,0,0,0,0,1,0,69.75,2347.9,1,2356
8329-IBCTI,38.326215,-122.718742,0,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,3,19.65,19.65,1,5881
1271-SJBGZ,38.010092,-122.689442,1,1,0,0,12,0,1,0,0,0,2,2,0,2,0,1,2,43.65,526.95,1,2437
5669-SRAIP,37.937082,-122.532369,0,0,0,0,5,0,1,0,0,0,2,0,0,2,0,0,2,39.5,210.75,1,2863
5981-ITEMU,38.129308,-122.834815,1,0,1,0,40,1,2,1,0,0,0,0,2,2,0,1,0,97.1,3706.95,1,3099
6941-PMGEP,38.135897,-122.563683,0,0,0,0,5,1,0,1,0,0,0,0,0,2,0,1,2,80.0,412.5,1,3937
1624-WOIWJ,38.065359,-122.665566,0,0,0,0,10,1,0,1,2,0,0,0,2,0,0,1,3,84.7,832.05,1,5686
2074-GKOWZ,38.112166,-122.634384,1,0,1,0,2,1,0,1,0,0,0,0,2,2,0,1,0,89.55,185.55,1,3851
0376-YMCJC,38.067204,-122.524004,1,0,0,0,23,1,2,1,0,0,0,2,2,0,0,1,2,90.6,1943.2,1,4359
0634-SZPQA,37.99272,-122.575026,0,0,0,0,23,1,2,1,2,0,0,0,2,0,0,1,0,90.05,2169.8,1,4650
5536-RTPWK,37.848641,-122.515692,1,0,1,0,49,1,2,1,0,2,0,0,2,2,0,1,0,99.05,4853.75,1,5157
6166-ILMNY,38.240769,-122.901041,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,69.75,144.55,1,5667
3097-NNSPB,38.339996,-122.935056,0,0,0,0,2,1,0,0,0,2,0,0,0,0,0,1,1,49.05,91.1,1,2960
0655-RBDUG,37.449537,-121.994813,1,0,0,0,7,1,2,1,0,0,2,0,2,2,0,1,0,98.05,713.0,1,2561
4361-BKAXE,37.171727,-122.142961,0,0,0,0,41,1,2,1,2,2,2,2,2,2,0,1,0,114.5,4527.45,1,3038
9878-TNQGW,37.114335,-122.237162,1,0,0,0,2,1,0,1,0,0,0,0,0,2,0,1,2,80.95,171.15,1,3533
4441-NIHPT,36.936228,-121.785559,0,1,0,0,13,1,0,1,0,0,2,0,0,0,0,1,2,74.3,940.35,1,2995
8999-BOHSE,37.03889,-121.528955,0,1,0,0,11,1,0,1,0,0,0,0,2,2,0,0,0,89.7,1047.7,1,2202
7029-RPUAV,37.222842,-121.988727,1,1,1,0,17,1,2,1,0,0,2,0,2,2,0,1,1,100.45,1622.45,1,5508
4607-CHPCA,37.084697,-121.606417,1,0,1,0,25,1,0,1,0,0,0,0,2,2,1,1,2,90.4,2178.6,1,5801
8824-RWFXJ,36.974575,-121.991149,1,0,1,0,3,1,0,0,0,2,2,0,0,0,0,1,3,56.15,168.15,1,2539
9763-PDTKK,37.343827,-121.883119,0,0,0,0,4,1,0,1,2,0,2,2,0,2,0,1,0,94.4,387.2,1,4249
7627-JKIAZ,37.350284,-121.852855,0,0,1,0,37,1,2,1,0,0,2,0,0,0,0,1,1,78.95,2839.65,1,3982
4081-DYXAV,37.294926,-121.894763,0,0,0,0,19,0,1,0,0,0,0,0,2,2,1,1,1,44.85,893.55,1,5182
8111-SLLHI,37.316146,-121.936285,1,1,1,0,39,1,2,1,0,2,2,0,2,2,0,1,2,105.65,4284.8,1,4687
0927-LCSMG,37.305622,-122.000887,1,0,0,0,7,1,0,1,0,0,2,0,0,0,0,0,3,74.65,544.55,1,3331
8257-RZAHR,37.42765,-121.945416,0,0,1,0,14,1,2,0,2,0,0,0,2,0,0,1,0,64.7,941.0,1,4049
5293-WXJAK,37.28682,-121.723877,0,1,1,0,11,1,2,1,0,0,2,2,2,2,0,1,0,104.05,1133.65,1,4553
0841-NULXI,38.044523,-121.348048,1,0,0,0,1,0,1,0,0,0,0,0,0,2,0,1,2,35.55,35.55,1,3958
7851-WZEKY,38.029729,-121.387999,0,0,0,0,2,1,2,1,0,0,0,0,2,2,0,1,2,95.15,196.9,1,2414
8844-TONUD,38.200231,-121.235034,1,0,1,0,13,1,0,1,0,0,2,0,2,2,0,1,3,96.65,1162.85,1,5295
4086-YQSNZ,38.358464,-120.579304,0,1,1,0,3,1,0,1,0,0,0,0,2,0,0,1,2,80.4,224.05,1,3834
5868-CZJDR,38.047746,-121.030499,1,0,0,0,1,0,1,0,0,2,0,0,0,0,0,1,3,31.35,31.35,1,3605
0135-NMXAP,38.123544,-121.159078,0,0,0,0,12,1,2,1,0,2,0,0,2,0,0,1,0,89.75,1052.4,1,5671
6270-OMFIW,38.156971,-120.849231,1,0,1,0,60,1,0,1,0,2,0,0,2,2,1,1,2,94.4,5610.25,1,4990
0107-WESLM,38.41935,-120.469545,1,0,0,0,1,1,0,2,1,1,1,1,1,1,0,1,2,19.85,19.85,1,3874
3992-YWPKO,37.321233,-120.656354,0,0,0,0,6,1,2,1,0,2,2,2,2,2,0,1,1,109.9,669.45,1,5750
0125-LZQXK,37.818589,-120.256995,1,0,0,0,15,1,0,1,0,0,2,2,2,2,0,1,2,101.35,1553.95,1,3025
8399-YNDCH,38.085839,-120.37855,1,1,0,0,21,1,0,0,0,0,2,0,2,0,0,1,0,60.05,1236.15,1,4716
5673-FSSMF,37.422961,-120.765493,0,0,0,0,1,1,2,0,0,0,0,0,0,2,0,1,2,60.15,60.15,1,4611
1579-KLYDT,37.605926,-120.69955,1,0,0,0,7,1,2,1,0,0,2,0,2,0,0,1,2,90.45,593.45,1,5356
3927-NLNRY,38.109125,-120.078597,1,0,1,0,53,1,0,1,0,2,0,0,2,2,1,1,0,94.25,4867.95,1,5414
6358-LYNGM,37.526791,-119.99437,1,0,0,0,1,1,2,1,0,0,0,0,0,0,0,1,2,74.9,74.9,1,2548
5494-HECPR,38.121601,-120.133915,0,0,0,0,1,1,0,1,0,0,0,0,2,0,0,1,2,80.25,80.25,1,2502
9824-BEMCV,37.671806,-121.007575,1,0,1,0,17,1,0,1,0,0,0,0,0,0,0,1,2,69.0,1149.65,1,3368
1373-ORVIZ,37.621458,-121.012295,0,0,1,0,11,1,2,0,0,0,0,2,0,2,0,1,2,66.35,740.8,1,2860
9866-QEVEE,37.716186,-121.025836,1,0,0,0,19,1,2,1,0,0,0,0,0,2,0,1,0,86.0,1532.45,1,4857
9897-KXHCM,37.670526,-120.877572,0,0,1,0,3,1,0,1,0,0,0,0,0,2,0,1,2,80.3,250.05,1,3212
7979-CORPM,37.785033,-120.776141,1,0,0,0,24,1,2,1,0,2,0,0,2,0,0,1,1,90.55,2282.55,1,5927
1618-CFHME,37.734971,-120.954271,0,0,0,0,2,1,2,1,0,0,0,0,0,0,0,1,2,75.9,143.35,1,2101
3165-HDOEW,37.713152,-121.08739,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,3,45.85,45.85,1,3706
6581-NQCBA,37.521708,-120.426843,0,0,1,0,16,0,1,0,0,0,0,2,2,2,0,1,2,49.95,810.2,1,4840
1689-MRZQR,37.529656,-120.854357,1,0,1,0,34,1,0,1,0,0,0,0,2,0,0,0,2,78.3,2564.3,1,2777
5835-BEQEU,37.546007,-121.28257,1,0,0,0,3,1,2,1,0,0,0,0,0,0,0,1,2,76.95,228.4,1,4428
5565-FILXA,37.704267,-119.607001,0,1,0,0,16,1,2,1,0,0,0,0,2,2,0,1,2,96.15,1529.2,1,5913
5552-ZNFSJ,38.394091,-122.739814,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,45.3,45.3,1,4568
2223-KAGMX,38.468893,-122.580539,0,0,0,0,15,1,0,2,1,1,1,1,1,1,0,0,0,19.4,289.3,1,5379
7321-PKUYW,39.710591,-123.682799,0,0,0,0,11,1,2,1,0,0,0,2,2,0,0,0,2,90.15,987.95,1,5250
2833-SLKDQ,39.361283,-123.784599,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,3,45.05,45.05,1,4094
7595-EUIVN,38.965804,-122.631779,0,0,0,0,1,1,0,1,0,2,0,0,0,0,0,0,2,75.8,75.8,1,3940
2026-TGDHM,38.801936,-122.938935,0,0,0,0,7,1,0,1,0,0,0,0,0,2,0,1,2,79.3,523.15,1,3830
4030-VPZBD,39.239818,-123.565432,0,0,0,0,2,0,1,0,0,0,0,2,0,0,0,1,2,30.9,59.05,1,2860
4187-CINZD,38.348884,-122.51699,0,1,0,0,46,1,0,1,0,2,0,0,2,2,1,0,1,95.25,4424.2,1,3180
6818-WOBHJ,38.493888,-122.777141,0,1,1,0,68,1,2,1,0,2,0,0,0,2,0,1,0,89.6,6127.6,1,5651
2408-TZMJL,38.848082,-123.50608,1,0,1,0,59,1,2,1,2,2,2,0,2,2,1,1,2,110.15,6448.05,1,4601
9134-CEQMF,39.12334,-122.838198,1,1,1,0,7,1,0,1,0,0,0,0,2,2,0,1,2,89.5,676.7,1,3077
7993-PYKOF,38.522328,-122.97932,1,0,1,0,8,1,0,1,2,0,0,0,0,0,0,0,2,75.0,632.95,1,2587
5027-XWQHA,39.134075,-123.23422,1,0,0,0,6,1,0,0,0,0,0,0,0,0,0,0,2,44.75,270.95,1,2087
4566-QVRRW,39.222323,-122.985488,0,0,1,0,11,1,0,0,0,0,0,0,0,0,0,1,2,44.05,483.7,1,3200
8519-IMDHU,40.166028,-123.584144,1,1,1,0,15,1,2,1,0,0,0,0,0,2,0,1,0,85.6,1345.55,1,4981
0201-OAMXR,40.965011,-124.015255,0,0,0,0,70,1,2,1,2,2,2,2,2,2,1,0,1,115.55,8127.6,1,4838
3372-KWFBM,40.825486,-124.049485,1,1,0,0,16,1,2,1,0,0,0,0,2,0,0,1,2,86.6,1281.0,1,2508
7831-QGOXH,40.94338,-123.831799,0,0,0,0,18,1,2,1,0,0,0,0,2,0,0,1,2,85.2,1553.9,1,3326
6393-WRYZE,40.372532,-123.525626,0,0,1,0,34,1,2,1,0,0,0,0,2,2,0,1,2,97.65,3207.55,1,3979
6599-RCLCJ,41.701223,-124.003393,1,0,1,0,47,1,2,1,0,2,2,2,2,2,0,1,2,109.55,5124.55,1,5863
9831-BPFRI,40.4785,-124.301372,0,0,1,0,39,1,2,1,0,2,2,2,0,0,1,1,2,89.55,3474.45,1,3849
1725-MIMXW,40.342928,-124.063329,1,0,0,0,1,1,0,2,1,1,1,1,1,1,0,1,3,19.45,19.45,1,5687
0031-PVLZI,40.7666,-123.80458,0,0,1,0,4,1,0,2,1,1,1,1,1,1,0,0,3,20.35,76.35,1,4133
7206-GZCDC,40.665952,-124.240051,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,2,69.25,69.25,1,4371
4791-QRGMF,40.210895,-123.86,1,0,1,0,59,1,2,1,0,0,2,0,2,2,1,1,0,99.5,5961.1,1,6098
1768-ZAIFU,40.485849,-124.163234,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,2,25.2,25.2,1,5688
4671-LXRDQ,40.89866,-123.539754,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,1,3,45.0,96.45,1,5704
1934-SJVJK,41.950683,-124.097094,1,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,3,20.15,20.15,1,4103
3838-OZURD,41.444606,-123.471895,1,0,1,0,66,1,2,1,0,2,2,0,2,2,0,1,1,105.0,7133.25,1,5723
9269-CQOOL,41.162295,-124.027381,1,0,0,0,3,1,0,0,0,0,0,0,2,0,0,1,1,54.7,169.45,1,3335
2845-HSJCY,40.053159,-123.995867,0,0,1,0,14,1,2,1,0,0,2,0,0,2,0,1,2,87.25,1258.6,1,4786
1184-PJVDB,38.431407,-120.8421,1,0,1,0,10,1,0,1,0,0,0,0,2,0,0,1,2,79.95,857.2,1,5640
9415-DPEWS,38.626128,-121.328011,0,0,0,0,18,1,2,1,0,0,0,2,2,0,0,1,2,88.35,1639.3,1,5727
7943-RQCHR,38.508735,-121.678813,0,0,0,0,9,1,2,1,0,0,0,0,2,2,0,1,2,94.75,889.9,1,2893
3793-MMFUH,38.544002,-121.685559,0,1,0,0,13,1,2,1,0,0,0,0,2,2,0,1,2,95.05,1290.0,1,2230
3249-ZPQRG,38.683605,-120.811852,1,0,0,0,4,1,2,1,0,2,0,0,0,0,0,0,2,78.45,330.05,1,5048
2568-BRGYX,38.392821,-121.799917,1,0,0,0,4,1,0,1,0,0,0,0,0,0,0,1,2,70.2,237.95,1,5094
7721-JXEAW,38.434138,-121.30587,1,0,1,0,59,0,1,0,0,2,0,0,0,2,0,1,0,41.05,2452.7,1,4324
7249-WBIYX,38.349195,-121.902943,1,0,1,0,10,1,2,1,0,0,0,0,2,0,0,1,2,85.6,813.85,1,5146
6567-HOOPW,38.672638,-121.147403,0,1,0,0,1,1,0,1,0,0,0,0,2,0,0,1,2,79.2,79.2,1,4363
3164-AALRN,38.921333,-120.897718,1,0,0,0,5,1,0,0,0,0,2,0,2,2,1,1,3,70.0,347.4,1,2673
3334-CTHOL,38.336216,-120.76901,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,1,0,49.95,49.95,1,2041
4704-ERYFC,38.875508,-121.765866,0,0,1,0,22,1,0,1,0,0,0,0,0,0,0,1,2,69.25,1554.0,1,2159
8621-MNIHH,38.674276,-121.961866,0,1,1,0,34,1,2,1,0,2,2,0,0,2,0,1,2,94.25,3217.55,1,3369
0471-LVHGK,38.689174,-121.218435,1,0,1,0,41,1,2,0,0,0,2,0,2,2,1,1,2,73.0,3001.2,1,2041
9518-RWHZL,38.859093,-121.182872,0,0,0,0,64,1,2,1,0,0,2,0,2,2,1,1,1,100.05,6254.2,1,5452
5419-CONWX,38.833554,-121.498102,0,1,0,0,4,1,0,1,0,2,2,0,2,2,0,1,1,99.8,442.85,1,2268
6240-EURKS,38.489273,-120.891614,0,0,0,0,18,0,1,0,0,0,0,0,0,2,0,1,2,35.0,553.0,1,2649
6960-HVYXR,38.688764,-121.457596,0,0,0,0,1,1,2,1,0,0,0,0,0,0,0,0,2,76.0,76.0,1,2567
7024-OHCCK,38.984756,-121.345074,0,1,0,0,2,1,2,1,0,0,0,0,2,2,0,1,2,93.85,170.85,1,4193
7861-UVUFT,38.470423,-121.114897,0,0,1,0,15,1,0,1,0,0,2,0,2,0,0,1,2,84.3,1308.4,1,4003
5357-TZHPP,39.043387,-121.409837,1,1,0,0,9,1,2,1,0,0,0,0,0,2,0,1,1,84.4,732.5,1,5745
0680-DFNNY,38.578604,-122.024579,1,0,1,0,15,1,2,1,0,0,2,0,2,2,0,1,2,101.1,1504.05,1,2055
7767-UXAGJ,39.084645,-120.894014,1,0,0,0,1,1,2,0,0,0,0,0,0,0,0,1,2,50.45,50.45,1,2928
1571-SAVHK,39.003358,-121.022539,1,0,0,0,12,1,2,1,0,0,0,2,2,2,0,1,3,99.95,1132.75,1,5598
9546-CQJSU,39.279068,-120.414275,0,0,0,0,2,1,2,1,0,0,2,0,2,0,0,1,2,91.4,193.6,1,5100
0506-LVNGN,38.591134,-121.161585,0,1,0,0,5,1,0,1,0,0,2,0,0,0,0,1,1,75.55,349.65,1,4028
2951-QOQTK,38.608405,-121.449942,1,0,0,0,4,1,2,1,0,0,0,2,0,0,0,0,1,80.8,332.45,1,5436
3473-XIIIT,38.517295,-121.439819,0,0,1,0,16,1,2,1,0,2,0,0,2,2,0,1,2,100.0,1534.75,1,3794
7893-IXHRQ,38.542532,-121.378826,1,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,2,20.55,20.55,1,5636
2952-QAYZF,38.486938,-121.395805,1,0,0,0,5,1,2,1,0,2,2,0,0,0,0,1,2,85.3,424.15,1,2264
4763-PGDPO,38.494832,-121.529447,0,0,0,0,4,1,0,1,0,0,0,0,0,0,0,0,2,70.4,281.0,1,4494
5394-SVGJV,38.646096,-121.442433,1,0,0,0,37,1,2,1,0,0,0,2,2,2,0,0,0,98.8,3475.55,1,3066
9283-LZQOH,38.715498,-121.363411,1,0,1,0,13,1,2,1,0,0,0,0,0,0,0,1,1,74.4,896.75,1,3687
7079-QRCBC,38.585826,-121.376263,0,0,0,0,24,1,2,1,0,0,2,0,2,2,0,1,2,98.75,2407.3,1,4016
5469-CTCWN,38.982373,-122.047751,1,0,1,0,61,1,2,1,2,2,0,0,2,2,1,1,2,106.0,6547.7,1,4334
9851-QXEEQ,39.396585,-121.38029,1,0,0,0,41,1,2,1,0,2,2,0,2,2,0,1,2,104.7,4346.4,1,3316
9809-IMGCQ,40.171312,-121.120605,1,1,0,0,22,1,2,1,0,0,0,0,2,2,0,1,2,96.7,2082.95,1,4458
5208-HFSBT,39.461768,-121.195825,0,0,0,0,2,1,0,0,0,2,0,2,0,0,0,1,1,55.05,102.75,1,5855
3254-YRILK,39.381174,-121.21191,1,1,0,0,19,1,2,1,0,2,0,0,2,0,0,1,2,88.2,1775.8,1,5683
2667-WYLWJ,38.931425,-121.946081,0,0,1,0,8,1,0,2,1,1,1,1,1,1,1,1,3,19.75,145.0,1,2247
0529-ONKER,40.077028,-121.494168,1,1,0,0,15,1,2,1,0,0,0,0,0,0,0,0,2,75.65,1146.65,1,2099
5240-IJOQT,39.099204,-121.137962,1,1,0,0,1,1,2,1,0,0,0,0,0,0,0,1,2,74.7,74.7,1,3348
1092-GANHU,39.933852,-121.584371,1,0,0,0,17,1,0,1,0,0,2,0,0,0,0,1,2,76.65,1313.55,1,3182
0661-XEYAN,39.333737,-120.858667,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,3,25.8,25.8,1,3884
7881-EVUAD,39.473896,-121.415927,0,0,0,0,2,0,1,0,2,2,0,0,0,2,0,1,2,42.6,72.4,1,4648
5766-XQXMQ,39.424957,-122.039307,0,0,0,0,29,1,0,0,2,2,2,0,0,2,0,1,0,68.85,1970.5,1,5449
3703-VAVCL,39.58458,-121.093256,1,0,1,0,2,1,0,1,0,0,2,2,0,2,0,0,1,90.0,190.05,1,3902
8519-QJGJD,40.022184,-121.062384,0,0,0,0,14,1,0,1,0,0,2,0,0,0,0,0,2,75.35,1025.95,1,4995
6326-MTTXK,39.075694,-121.70606,1,0,0,0,8,1,2,1,0,2,0,0,2,2,0,0,2,100.85,819.55,1,3849
0330-IVZHA,40.448632,-122.306657,0,0,1,0,5,1,0,1,0,0,0,0,0,0,0,0,2,69.95,330.15,1,2969
2886-KEFUM,41.096569,-121.879082,0,0,1,0,63,1,2,1,0,2,2,0,2,2,1,1,2,107.5,6873.75,1,6144
4237-RLAQD,41.388397,-122.794636,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,3,45.85,45.85,1,5930
9651-GTSAQ,39.913777,-122.289984,0,0,1,0,53,1,0,1,2,2,2,0,2,2,1,1,0,106.1,5769.75,1,4471
